TXN-00039266,496.98
TXN-00049360,453.42
TXN-00015855,854.6
TXN-00020621,32.36
TXN-00009601,541.66
TXN-00077432,57.43
TXN-00005587,290.6
TXN-00092210,519.88
CORRUPT_DATA_#@!,79.41
TXN-00041730,163.27
TXN-00086782,87.57
TXN-00012737,227.23
TXN-00023302,894.75
TXN-00020018,482.37
TXN-00023457,454.13
TXN-00006242,148.54
TXN-00082601,727.65
TXN-00028164,516.21
TXN-00069654,795.72
TXN-00049843,869.62
TXN-00099433,180.55
TXN-00082915,302.03
TXN-00088977,961.29
TXN-00062631,734.39
TXN-00002363,315.61
TXN-00013731,936.81
TXN-00023571,140.71
TXN-00006585,522.8
TXN-00021242,954.24
TXN-00009303,361.37
TXN-00068869,548.11
TXN-00099872,150.28
TXN-00001515,852.91
TXN-00097283,927.91
TXN-00032049,377.74
TXN-00054697,39.4
TXN-00044537,619.74
TXN-00015989,699.95
TXN-00052080,985.97
TXN-00089896,621.24
TXN-00072792,597.35
TXN-00063790,854.16
TXN-00026626,977.18
TXN-00088682,98.6
TXN-00023099,815.94
TXN-00056535,25.44
TXN-00008461,35.23
TXN-00086388,142.82
TXN-00015423,430.71
TXN-00080097,614.92
TXN-00013413,864.99
TXN-00045829,544.18
CORRUPT_DATA_#@!,560.1
TXN-00042673,362.85
TXN-00083735,750.74
TXN-00033340,669.59
TXN-00009258,237.67
TXN-00059777,266.55
TXN-00090206,13.99
TXN-00021788,118.83
TXN-00061973,812.87
TXN-00065782,178.71
TXN-00031206,953.94
TXN-00012850,898.76
TXN-00056084,343.99
TXN-00077381,291.17
TXN-00040638,248.27
TXN-00023013,905.32
TXN-00058485,31.02
TXN-00022179,881.63
TXN-00001443,53.58
TXN-00069361,354.24
TXN-00085750,532.37
TXN-00096855,815.47
TXN-00050040,253.52
TXN-00084439,798.53
TXN-00013654,452.67
TXN-00080590,692.06
TXN-00064387,564.88
TXN-00095028,825.72
TXN-00092784,69.24
TXN-00003144,431.03
TXN-00076546,234.9
TXN-00082548,719.17
TXN-00005725,137.57
TXN-00099328,891.43
TXN-00022677,658.86
TXN-00049596,905.15
TXN-00075157,36.38
CORRUPT_DATA_#@!,821.83
TXN-00083697,265.24
TXN-00085197,202.81
CORRUPT_DATA_#@!,980.2
TXN-00091980,702.38
TXN-00031840,482.97
TXN-00008851,865.74
TXN-00038472,493.15
TXN-00073214,260.19
TXN-00039566,220.29
TXN-00050779,870.88
TXN-00061761,520.07
TXN-00030099,292.9
TXN-00086527,344.86
TXN-00059199,901.37
CORRUPT_DATA_#@!,602.36
TXN-00005502,591.98
TXN-00086043,100.75
TXN-00028760,660.9
TXN-00021352,358.75
TXN-00048300,76.03
TXN-00094833,662.97
TXN-00019755,924.76
TXN-00001022,501.63
TXN-00062418,468.12
TXN-00011257,237.83
TXN-00045482,777.85
TXN-00085692,790.98
TXN-00019925,28.31
CORRUPT_DATA_#@!,889.7
TXN-00084046,282.04
TXN-00099112,583.98
TXN-00053200,492.26
TXN-00006953,878.26
TXN-00081340,194.77
TXN-00043589,589.31
TXN-00032316,485.97
TXN-00031666,581.72
TXN-00080125,366.59
TXN-00054837,677.46
TXN-00096722,102.89
TXN-00029300,148.79
TXN-00000138,788.85
TXN-00007903,64.57
TXN-00095316,514.89
TXN-00070555,663.59
TXN-00017764,35.98
TXN-00071379,395.67
TXN-00050396,48.82
CORRUPT_DATA_#@!,279.08
TXN-00097559,266.4
TXN-00094504,860.95
TXN-00040434,931.12
TXN-00084200,180.46
TXN-00047219,969.66
CORRUPT_DATA_#@!,294.71
TXN-00035564,908.02
TXN-00037806,357.14
TXN-00010363,196.51
TXN-00099882,381.81
TXN-00052107,213.73
TXN-00089024,135.95
TXN-00095856,579.36
TXN-00022239,988.9
TXN-00058415,355.59
TXN-00088077,369.29
TXN-00037414,99.26
TXN-00075165,679.48
TXN-00004775,339.55
TXN-00081828,928.32
TXN-00066704,686.65
TXN-00021310,183.0
TXN-00002812,820.9
CORRUPT_DATA_#@!,894.88
TXN-00076153,641.21
TXN-00080793,517.14
TXN-00006694,228.73
TXN-00078223,227.24
TXN-00014623,993.36
TXN-00046882,324.62
CORRUPT_DATA_#@!,114.27
TXN-00000974,788.04
TXN-00085525,326.15
TXN-00017480,817.58
TXN-00003054,752.94
TXN-00077435,425.16
TXN-00081869,54.95
TXN-00098497,552.2
TXN-00057022,239.35
TXN-00008519,325.46
TXN-00083618,793.44
TXN-00012897,506.9
TXN-00029963,892.26
TXN-00081000,828.07
TXN-00082127,119.1
CORRUPT_DATA_#@!,36.98
CORRUPT_DATA_#@!,801.15
TXN-00076884,287.97
CORRUPT_DATA_#@!,496.45
TXN-00096021,835.39
TXN-00076382,142.83
TXN-00071057,844.68
TXN-00074817,762.87
TXN-00004159,955.35
TXN-00046797,53.67
TXN-00047376,54.71
TXN-00075287,883.04
TXN-00088372,705.73
TXN-00048177,454.16
TXN-00051993,955.04
TXN-00091922,87.19
TXN-00092795,158.4
TXN-00015903,761.88
TXN-00074549,725.68
TXN-00097032,884.27
TXN-00090200,89.96
TXN-00005719,645.03
TXN-00081956,79.82
TXN-00096466,845.89
TXN-00048841,723.26
TXN-00080591,811.59
TXN-00052374,447.09
TXN-00090924,161.2
TXN-00017172,648.13
TXN-00058922,548.78
TXN-00034103,934.61
CORRUPT_DATA_#@!,973.22
TXN-00059434,672.29
TXN-00068347,665.67
TXN-00012278,435.73
TXN-00003551,674.76
TXN-00012465,168.24
TXN-00016583,519.88
TXN-00087107,619.97
TXN-00054668,282.68
TXN-00013989,917.59
TXN-00047927,496.03
TXN-00099427,330.96
TXN-00004479,392.9
TXN-00085059,435.01
TXN-00012848,70.87
TXN-00034427,888.69
TXN-00038255,977.41
TXN-00089357,967.76
TXN-00064313,155.88
TXN-00051920,148.96
TXN-00042379,942.49
TXN-00054888,911.17
TXN-00056769,249.12
TXN-00020688,413.22
CORRUPT_DATA_#@!,227.8
TXN-00087595,347.61
TXN-00005439,667.86
TXN-00007855,386.45
TXN-00098878,501.34
TXN-00078056,141.03
TXN-00052308,465.75
TXN-00058148,116.61
TXN-00043574,805.68
TXN-00081109,646.29
TXN-00076423,883.66
TXN-00050921,302.43
TXN-00092393,905.49
TXN-00012218,986.74
TXN-00069322,200.91
TXN-00091627,192.09
TXN-00020931,800.28
TXN-00010818,189.04
TXN-00026115,237.62
TXN-00073001,619.73
TXN-00015482,896.66
TXN-00014199,710.32
TXN-00000242,962.93
TXN-00077709,623.32
TXN-00074946,425.52
CORRUPT_DATA_#@!,493.89
TXN-00058751,669.4
TXN-00084254,973.09
TXN-00056205,695.19
TXN-00007995,367.31
TXN-00032443,295.6
TXN-00042802,326.28
TXN-00026167,225.5
TXN-00039646,498.05
TXN-00068275,217.41
CORRUPT_DATA_#@!,372.37
CORRUPT_DATA_#@!,504.92
TXN-00033413,880.37
TXN-00089274,158.56
TXN-00074545,600.21
TXN-00038322,957.99
TXN-00011519,159.77
TXN-00022162,799.77
TXN-00035181,923.98
TXN-00095417,238.47
TXN-00030384,155.99
TXN-00088164,361.88
TXN-00039368,339.73
TXN-00075400,531.44
TXN-00083981,921.61
CORRUPT_DATA_#@!,588.86
TXN-00087112,864.19
TXN-00071983,780.01
TXN-00066669,749.42
CORRUPT_DATA_#@!,380.21
TXN-00099246,351.87
TXN-00006504,728.71
TXN-00040159,540.51
TXN-00049129,204.52
TXN-00077583,383.34
TXN-00075232,278.26
TXN-00089788,674.02
TXN-00000835,419.25
TXN-00097216,69.65
TXN-00022242,681.45
TXN-00004358,833.01
TXN-00061514,326.51
TXN-00046606,211.58
TXN-00045211,913.26
TXN-00085734,665.3
TXN-00012610,912.57
TXN-00050083,445.9
TXN-00009771,793.33
TXN-00052643,337.65
TXN-00099174,732.71
TXN-00075036,225.58
TXN-00067743,416.41
TXN-00061121,635.89
TXN-00024979,536.21
TXN-00060557,755.15
CORRUPT_DATA_#@!,939.68
TXN-00012526,333.74
TXN-00019658,553.71
TXN-00079323,724.07
TXN-00095431,227.18
TXN-00035386,889.05
TXN-00058814,817.57
TXN-00021583,770.73
TXN-00072433,744.66
TXN-00010725,775.39
TXN-00069044,752.27
TXN-00002620,938.77
TXN-00007682,709.22
TXN-00078785,577.96
TXN-00082321,135.06
TXN-00036953,445.66
TXN-00059802,904.6
TXN-00070170,971.67
TXN-00057925,344.17
TXN-00099946,247.52
TXN-00080180,262.61
TXN-00063343,861.9
TXN-00057774,957.87
TXN-00063058,473.83
TXN-00029567,645.59
TXN-00074869,888.32
TXN-00028699,817.56
TXN-00039223,631.02
TXN-00013890,921.66
TXN-00097136,856.02
TXN-00034196,929.33
TXN-00087419,861.09
TXN-00048082,739.85
TXN-00013096,514.1
TXN-00015694,711.1
TXN-00043152,540.68
TXN-00095364,998.29
TXN-00022235,524.33
TXN-00054439,226.77
TXN-00014125,72.18
TXN-00093303,157.77
TXN-00081367,106.51
TXN-00017672,540.75
TXN-00007640,303.82
TXN-00046149,436.27
TXN-00043524,947.33
TXN-00028585,364.81
TXN-00070409,939.75
TXN-00001218,490.25
TXN-00051213,49.35
TXN-00006475,286.17
TXN-00040354,550.86
TXN-00090667,736.47
TXN-00053646,853.19
TXN-00017526,315.29
TXN-00083518,239.49
TXN-00057592,817.53
TXN-00089364,422.93
TXN-00041280,57.32
TXN-00028417,468.75
TXN-00094260,439.14
TXN-00088528,877.26
TXN-00064751,945.23
TXN-00043764,17.42
TXN-00028134,840.18
TXN-00019422,284.32
TXN-00064662,793.76
TXN-00074389,650.83
TXN-00059674,41.75
TXN-00081618,754.36
TXN-00046138,982.15
TXN-00053128,533.25
TXN-00064693,885.19
TXN-00017032,718.81
TXN-00037115,223.4
TXN-00078344,102.22
TXN-00032707,274.38
TXN-00011897,666.98
TXN-00051984,960.04
TXN-00049586,492.76
TXN-00090781,407.36
TXN-00078658,672.22
TXN-00051216,176.69
TXN-00059072,427.17
TXN-00073154,187.68
TXN-00012027,299.04
TXN-00003925,871.06
TXN-00006910,466.27
TXN-00072543,151.01
TXN-00071107,512.05
TXN-00083566,891.83
TXN-00009090,722.24
TXN-00012589,259.69
TXN-00071267,172.57
TXN-00034437,833.96
TXN-00089390,437.18
TXN-00075361,484.52
TXN-00016346,145.55
TXN-00075611,140.66
TXN-00044302,611.26
TXN-00066940,798.41
TXN-00043301,971.92
TXN-00012185,77.23
TXN-00064932,299.28
TXN-00020342,566.56
TXN-00026499,869.55
TXN-00024190,322.54
TXN-00038550,782.24
TXN-00047271,955.81
TXN-00003660,23.39
CORRUPT_DATA_#@!,638.61
TXN-00038306,556.51
TXN-00082892,42.18
TXN-00027023,233.08
TXN-00013014,746.39
TXN-00022422,115.81
TXN-00040791,482.98
TXN-00059726,16.5
TXN-00026801,91.9
TXN-00017788,951.05
CORRUPT_DATA_#@!,307.14
TXN-00053023,139.47
TXN-00059501,811.15
TXN-00083152,440.22
TXN-00009099,789.7
TXN-00092962,993.06
TXN-00015821,346.49
TXN-00049775,148.35
TXN-00031394,379.39
TXN-00095412,672.5
TXN-00097961,566.16
TXN-00017947,504.99
TXN-00057099,442.34
TXN-00095615,702.24
TXN-00014861,138.72
TXN-00074793,461.29
TXN-00085392,688.9
TXN-00076038,860.49
TXN-00097314,47.22
TXN-00008250,532.03
TXN-00017774,352.19
TXN-00038142,139.57
TXN-00092348,798.35
TXN-00090703,380.45
TXN-00006533,635.36
TXN-00024339,87.73
TXN-00075238,129.35
TXN-00036569,693.24
TXN-00089808,921.29
TXN-00058621,70.52
TXN-00002519,83.37
TXN-00040978,265.45
TXN-00014740,789.86
TXN-00064959,628.18
TXN-00055753,524.15
TXN-00004677,306.58
TXN-00020681,418.0
TXN-00073274,383.26
TXN-00098244,220.99
TXN-00013542,569.86
CORRUPT_DATA_#@!,36.87
TXN-00031719,720.27
TXN-00046173,668.63
TXN-00002734,241.59
TXN-00000347,801.85
TXN-00086401,252.45
TXN-00022347,841.68
TXN-00051460,465.99
TXN-00007290,310.72
TXN-00049569,354.58
TXN-00012309,396.06
TXN-00073369,149.53
TXN-00081686,336.17
TXN-00088232,547.13
TXN-00051799,250.15
TXN-00037019,857.1
TXN-00011060,745.84
TXN-00017902,785.75
TXN-00020349,781.27
TXN-00087894,966.41
TXN-00003255,398.3
TXN-00048392,930.84
TXN-00084267,806.71
TXN-00088004,373.23
TXN-00056295,830.56
TXN-00017462,825.58
TXN-00024195,21.59
TXN-00022410,189.51
TXN-00042007,163.72
TXN-00048832,641.18
TXN-00014753,175.83
TXN-00043662,421.63
TXN-00015453,12.99
TXN-00069856,876.19
TXN-00098665,441.86
TXN-00079207,39.45
TXN-00006946,11.44
TXN-00066435,177.15
TXN-00010265,110.45
TXN-00026829,491.17
TXN-00062552,217.5
TXN-00063760,923.44
TXN-00062426,866.14
TXN-00075556,530.36
TXN-00024625,612.95
CORRUPT_DATA_#@!,731.78
TXN-00079159,134.6
TXN-00054348,992.97
TXN-00060693,607.17
TXN-00080042,239.04
TXN-00002456,911.93
TXN-00093178,156.58
TXN-00018787,966.43
TXN-00057850,742.85
TXN-00062549,478.13
TXN-00017119,720.44
TXN-00004863,71.84
TXN-00095600,467.02
CORRUPT_DATA_#@!,232.77
TXN-00035858,824.74
TXN-00009145,857.15
TXN-00040100,242.24
TXN-00051018,999.84
TXN-00023166,113.44
TXN-00090276,850.52
TXN-00016317,807.91
TXN-00073412,575.2
TXN-00065816,167.49
TXN-00020149,617.12
TXN-00010862,39.53
TXN-00003391,763.84
TXN-00077388,689.12
TXN-00070571,928.61
TXN-00050520,716.41
TXN-00083007,322.55
CORRUPT_DATA_#@!,681.89
TXN-00078917,802.73
TXN-00035961,377.68
TXN-00034491,261.4
TXN-00010775,892.84
TXN-00083073,745.52
TXN-00060049,872.23
TXN-00013849,522.77
TXN-00057422,654.92
TXN-00080311,290.67
TXN-00014279,659.56
CORRUPT_DATA_#@!,106.96
TXN-00012798,544.7
TXN-00042931,168.75
TXN-00031208,770.43
TXN-00071283,260.8
TXN-00061647,617.56
TXN-00046182,773.35
TXN-00075889,335.71
TXN-00063395,798.49
TXN-00093291,511.29
TXN-00096280,13.51
TXN-00054717,111.59
TXN-00002623,369.6
TXN-00012505,349.5
TXN-00030419,666.22
TXN-00084558,736.98
CORRUPT_DATA_#@!,133.81
TXN-00024956,681.84
TXN-00064048,389.6
TXN-00024893,855.62
CORRUPT_DATA_#@!,98.04
TXN-00089403,633.47
TXN-00054685,962.57
TXN-00044605,550.61
TXN-00014016,992.26
TXN-00032308,488.45
TXN-00092121,226.93
TXN-00050151,537.65
TXN-00064819,884.25
TXN-00083720,608.68
TXN-00088843,14.66
TXN-00043469,358.91
TXN-00009356,831.55
TXN-00053767,52.42
TXN-00011561,115.34
TXN-00085459,158.63
TXN-00031371,581.92
TXN-00038100,594.6
TXN-00019446,672.51
TXN-00073018,562.42
TXN-00091334,199.77
TXN-00057345,541.47
TXN-00034540,852.17
TXN-00002692,693.0
TXN-00009401,809.18
TXN-00055278,872.1
TXN-00083777,783.03
TXN-00053312,502.88
TXN-00090418,977.06
TXN-00070055,210.89
TXN-00028893,569.65
TXN-00046597,903.52
TXN-00038002,391.66
TXN-00014811,665.59
TXN-00050573,270.38
TXN-00040984,376.34
CORRUPT_DATA_#@!,398.37
TXN-00089492,322.54
TXN-00022683,511.47
TXN-00066978,574.7
TXN-00060420,52.48
TXN-00001626,647.41
TXN-00065732,788.69
TXN-00056623,642.7
TXN-00052962,11.73
TXN-00006505,188.04
TXN-00071649,950.75
TXN-00093912,358.65
TXN-00002610,670.12
TXN-00019957,353.01
TXN-00067874,586.93
TXN-00072491,501.99
TXN-00060415,27.45
TXN-00080460,594.75
TXN-00009108,398.28
TXN-00020160,714.15
TXN-00083661,512.66
TXN-00052314,424.34
TXN-00018048,444.73
TXN-00049232,410.88
TXN-00011171,790.18
TXN-00077765,256.83
CORRUPT_DATA_#@!,191.5
TXN-00005665,257.05
TXN-00007950,913.34
TXN-00099057,631.65
TXN-00068708,410.97
CORRUPT_DATA_#@!,918.36
TXN-00091061,171.11
TXN-00086733,259.48
TXN-00076148,580.74
TXN-00028471,845.54
TXN-00055233,663.43
TXN-00001040,280.96
TXN-00006975,809.55
TXN-00093244,293.69
TXN-00081919,496.99
TXN-00080891,489.69
TXN-00093255,836.87
TXN-00061074,265.7
TXN-00088680,876.57
TXN-00061660,548.46
TXN-00008165,889.7
TXN-00048600,342.85
TXN-00098269,307.13
TXN-00034096,841.18
TXN-00009588,84.57
TXN-00034373,845.22
TXN-00018750,729.29
TXN-00034619,594.15
TXN-00077092,408.8
TXN-00063150,698.86
TXN-00085173,305.49
TXN-00077089,144.96
TXN-00012600,19.36
TXN-00070731,867.71
TXN-00015288,496.83
TXN-00049689,758.6
TXN-00067476,625.77
TXN-00025221,567.51
TXN-00011899,268.81
TXN-00013760,52.39
TXN-00051762,325.52
TXN-00037316,386.74
TXN-00093935,123.23
TXN-00076166,43.78
TXN-00094325,590.98
TXN-00075701,654.68
TXN-00027824,186.49
TXN-00069645,584.94
TXN-00098802,353.84
TXN-00006995,82.45
TXN-00001723,577.99
TXN-00007312,470.59
TXN-00074124,863.12
TXN-00070621,645.08
TXN-00000716,601.76
TXN-00062069,158.14
TXN-00076989,488.03
TXN-00094713,797.81
TXN-00076086,649.09
TXN-00040446,827.18
TXN-00023174,388.06
TXN-00045958,353.45
TXN-00076669,686.98
TXN-00013690,179.59
TXN-00056686,871.59
TXN-00050942,241.36
