TXN-00067687,446.4
TXN-00057459,881.13
TXN-00086417,818.18
TXN-00045216,757.59
TXN-00072187,639.38
TXN-00026191,636.68
CORRUPT_DATA_#@!,977.77
TXN-00068151,777.2
TXN-00084127,336.73
TXN-00012222,706.21
TXN-00020390,164.17
CORRUPT_DATA_#@!,606.68
TXN-00048186,517.0
TXN-00051392,635.23
TXN-00033145,925.66
TXN-00094141,566.97
TXN-00027116,960.86
TXN-00028868,579.16
TXN-00037655,756.74
TXN-00060258,733.44
TXN-00023958,194.9
TXN-00054114,515.8
TXN-00027359,261.3
TXN-00038254,214.66
TXN-00088252,823.85
TXN-00017450,158.43
TXN-00022347,545.53
TXN-00025045,495.15
TXN-00074270,90.73
TXN-00071301,62.94
TXN-00008129,45.07
TXN-00040967,650.11
CORRUPT_DATA_#@!,718.81
TXN-00076493,400.59
TXN-00042609,213.51
TXN-00098688,742.06
TXN-00040968,906.63
CORRUPT_DATA_#@!,635.01
TXN-00003699,258.08
TXN-00037167,169.32
TXN-00037478,907.74
TXN-00077214,493.87
TXN-00094104,141.0
TXN-00084822,763.49
TXN-00007195,768.9
TXN-00097126,218.61
TXN-00095151,529.96
TXN-00068476,265.96
TXN-00097979,532.84
TXN-00079798,594.46
TXN-00087640,843.58
TXN-00066201,327.16
TXN-00088139,380.99
TXN-00066932,161.62
TXN-00032204,962.19
TXN-00059066,807.76
TXN-00010856,537.07
TXN-00037238,846.13
TXN-00012441,562.04
TXN-00045071,53.98
TXN-00017073,756.37
TXN-00062938,348.37
TXN-00033289,625.65
CORRUPT_DATA_#@!,100.35
TXN-00043094,51.74
TXN-00080044,487.3
TXN-00083362,591.08
TXN-00081953,22.26
TXN-00000271,537.03
TXN-00076977,360.16
TXN-00061491,448.28
TXN-00057897,32.38
TXN-00009650,139.83
TXN-00039534,576.27
CORRUPT_DATA_#@!,681.57
TXN-00034726,716.16
TXN-00072993,577.29
TXN-00048706,672.45
TXN-00043732,997.11
CORRUPT_DATA_#@!,842.53
TXN-00049394,598.82
TXN-00045570,40.24
TXN-00055659,80.52
TXN-00061186,303.76
TXN-00041208,92.76
TXN-00028120,498.4
TXN-00026494,601.64
TXN-00028289,777.2
TXN-00089001,526.85
TXN-00068855,944.88
CORRUPT_DATA_#@!,482.8
CORRUPT_DATA_#@!,349.66
TXN-00031831,708.43
TXN-00069555,882.16
TXN-00054677,726.72
TXN-00097026,750.35
TXN-00063689,752.99
TXN-00093405,563.18
TXN-00016629,739.23
CORRUPT_DATA_#@!,477.56
TXN-00004184,228.82
TXN-00098229,964.91
CORRUPT_DATA_#@!,260.69
CORRUPT_DATA_#@!,284.59
TXN-00083148,971.87
TXN-00031408,57.37
CORRUPT_DATA_#@!,292.97
TXN-00036064,891.59
TXN-00082357,14.88
TXN-00005500,561.28
TXN-00096301,385.57
TXN-00061203,354.09
TXN-00027954,221.76
TXN-00074867,290.92
TXN-00045837,73.98
TXN-00063140,268.17
TXN-00043084,728.88
TXN-00054523,747.5
TXN-00019246,696.49
TXN-00015970,346.03
TXN-00013855,508.0
TXN-00073698,746.86
TXN-00060621,389.82
TXN-00077701,748.91
TXN-00096835,915.66
TXN-00018123,799.08
TXN-00036176,926.29
TXN-00087156,114.62
TXN-00068725,252.75
TXN-00047881,732.83
TXN-00061091,256.29
TXN-00041393,177.49
TXN-00092982,886.67
TXN-00059985,336.51
TXN-00019299,112.74
TXN-00069352,882.67
TXN-00058413,85.24
TXN-00021915,369.35
TXN-00097435,827.87
TXN-00023588,491.2
TXN-00032241,901.91
TXN-00068760,898.56
TXN-00040044,116.26
TXN-00078401,777.59
TXN-00060130,908.63
TXN-00055124,345.62
TXN-00068918,29.45
CORRUPT_DATA_#@!,337.26
TXN-00009494,292.66
TXN-00001289,198.08
TXN-00062262,597.92
TXN-00068222,315.02
TXN-00057143,763.88
TXN-00088855,660.83
TXN-00016213,503.87
TXN-00075307,703.36
TXN-00093034,795.78
TXN-00003533,451.98
TXN-00027991,749.49
TXN-00074308,685.61
TXN-00063675,892.82
TXN-00034015,837.57
TXN-00019741,671.66
TXN-00039184,575.36
TXN-00098427,979.27
TXN-00031673,243.92
TXN-00030452,621.46
TXN-00072777,984.7
TXN-00037506,956.34
TXN-00040363,403.92
TXN-00032971,863.81
TXN-00078140,739.25
TXN-00096817,830.5
TXN-00009922,466.44
TXN-00085416,840.05
TXN-00053219,336.02
TXN-00079896,470.68
TXN-00009997,857.24
TXN-00005958,957.18
TXN-00009597,423.91
TXN-00095686,253.32
TXN-00055412,205.1
TXN-00019952,130.01
TXN-00072543,201.07
TXN-00045023,718.98
TXN-00089018,838.97
TXN-00053562,507.01
TXN-00099447,946.51
TXN-00000922,885.03
TXN-00077055,423.07
TXN-00035453,631.23
TXN-00042744,608.17
TXN-00055414,188.31
TXN-00089465,998.35
TXN-00073452,916.12
TXN-00012703,274.25
TXN-00029837,335.71
TXN-00053939,236.14
TXN-00065978,333.52
TXN-00089395,626.79
TXN-00029821,469.27
TXN-00006921,731.19
CORRUPT_DATA_#@!,270.09
TXN-00000342,889.86
TXN-00048217,177.37
TXN-00026093,730.38
TXN-00080337,810.56
TXN-00024290,502.65
TXN-00055650,451.55
TXN-00035803,472.29
TXN-00017892,707.91
TXN-00097395,638.54
TXN-00042582,207.44
CORRUPT_DATA_#@!,959.48
TXN-00096584,811.5
TXN-00094925,251.67
TXN-00095245,711.3
TXN-00036376,222.71
TXN-00075743,567.24
TXN-00030024,776.05
TXN-00054299,607.08
TXN-00051637,547.99
TXN-00094895,592.57
TXN-00021601,917.33
TXN-00018835,347.12
TXN-00072893,801.6
TXN-00084777,786.87
TXN-00045899,757.86
TXN-00086211,198.12
TXN-00024376,909.19
TXN-00021215,319.07
TXN-00026120,863.47
TXN-00043424,25.29
TXN-00022462,124.2
TXN-00043570,381.93
TXN-00012700,78.06
TXN-00028862,666.97
TXN-00060861,811.99
TXN-00040647,413.45
CORRUPT_DATA_#@!,876.09
TXN-00047111,418.62
TXN-00005932,32.61
TXN-00011105,711.86
TXN-00094193,208.66
TXN-00017446,448.44
TXN-00034524,86.1
CORRUPT_DATA_#@!,471.0
TXN-00038823,62.06
CORRUPT_DATA_#@!,528.66
TXN-00089946,303.36
TXN-00020523,488.67
TXN-00028890,886.24
TXN-00009222,826.74
TXN-00082959,365.04
TXN-00025299,143.11
TXN-00006414,947.85
TXN-00058605,827.47
TXN-00047420,43.13
TXN-00052577,105.75
TXN-00043126,891.15
TXN-00009837,636.64
TXN-00091477,970.84
TXN-00014566,446.26
TXN-00018842,782.19
TXN-00066740,417.83
TXN-00044042,823.17
TXN-00059915,98.91
TXN-00064641,698.81
TXN-00069529,292.02
TXN-00002342,110.13
TXN-00034417,344.48
TXN-00023675,13.88
TXN-00085526,31.4
TXN-00060567,707.33
TXN-00009543,160.66
TXN-00041631,621.05
TXN-00030105,511.43
TXN-00029049,768.12
TXN-00001389,561.91
TXN-00077528,223.59
TXN-00083156,202.38
TXN-00011972,180.17
TXN-00087013,914.04
TXN-00014466,900.71
TXN-00098121,631.54
TXN-00064975,224.56
TXN-00063000,438.67
TXN-00088744,266.3
TXN-00087769,144.03
TXN-00021543,195.0
TXN-00075628,435.56
TXN-00069345,340.47
TXN-00067436,16.18
TXN-00050990,34.01
TXN-00082904,72.5
TXN-00077182,991.72
TXN-00037555,206.61
TXN-00088818,682.38
TXN-00009642,152.79
TXN-00084497,714.97
TXN-00089924,404.47
TXN-00075206,360.72
TXN-00031013,951.13
TXN-00002389,489.53
TXN-00028722,712.11
CORRUPT_DATA_#@!,17.64
TXN-00043888,146.3
TXN-00041191,379.08
TXN-00064942,841.04
TXN-00090544,464.04
TXN-00067490,756.54
TXN-00039469,287.52
TXN-00077380,626.48
TXN-00091120,926.62
TXN-00075150,50.22
TXN-00019723,492.39
TXN-00067127,859.51
TXN-00089776,645.85
TXN-00008992,439.26
TXN-00006651,344.15
TXN-00086382,231.87
TXN-00076240,765.6
TXN-00047200,48.85
TXN-00084100,659.13
TXN-00086319,255.14
TXN-00013709,592.91
TXN-00044742,576.03
TXN-00046444,205.86
TXN-00015124,148.37
TXN-00068370,639.26
TXN-00028470,431.42
TXN-00062779,295.82
TXN-00027909,356.56
TXN-00087134,776.05
TXN-00079799,26.43
TXN-00039587,411.55
TXN-00091625,634.26
TXN-00092920,319.7
TXN-00022493,743.41
TXN-00088982,892.84
TXN-00063626,157.2
TXN-00011611,891.81
TXN-00042186,340.0
TXN-00085341,95.03
TXN-00037529,719.38
TXN-00077016,941.46
TXN-00070617,777.4
TXN-00055597,694.48
TXN-00047672,587.45
TXN-00066821,209.48
TXN-00052276,623.44
TXN-00066321,996.52
TXN-00065130,680.5
TXN-00047559,938.72
TXN-00008021,574.88
TXN-00020325,769.62
TXN-00064236,747.63
TXN-00034860,418.16
TXN-00037610,956.28
TXN-00058078,711.81
TXN-00006458,860.65
TXN-00028436,55.76
TXN-00085735,25.0
TXN-00015893,906.11
TXN-00093742,982.55
TXN-00050686,625.24
TXN-00007087,742.89
TXN-00082776,754.07
TXN-00071528,793.07
TXN-00042425,494.8
TXN-00086232,29.31
TXN-00055863,136.29
TXN-00095890,241.62
TXN-00023178,989.95
TXN-00053085,156.36
TXN-00047828,442.13
TXN-00084688,593.95
TXN-00034775,208.33
TXN-00049063,462.53
TXN-00065024,98.05
TXN-00054075,980.33
TXN-00041051,252.53
TXN-00032504,161.71
TXN-00036536,83.14
TXN-00058693,362.5
TXN-00035014,310.28
TXN-00050342,272.67
TXN-00001555,914.9
TXN-00067981,813.53
TXN-00099092,122.96
TXN-00007344,107.39
TXN-00084661,692.64
TXN-00071712,849.92
TXN-00018000,66.71
TXN-00095360,334.45
TXN-00005632,501.96
TXN-00033368,951.66
TXN-00050225,92.35
TXN-00058672,314.66
TXN-00033650,429.03
CORRUPT_DATA_#@!,14.51
TXN-00083248,580.67
TXN-00013785,714.23
TXN-00082851,70.1
TXN-00037342,760.21
TXN-00080177,430.34
TXN-00027198,62.98
TXN-00085316,922.44
TXN-00084674,528.13
TXN-00020957,770.16
TXN-00083646,444.9
TXN-00087652,612.04
TXN-00066908,135.67
TXN-00025222,935.02
CORRUPT_DATA_#@!,721.03
TXN-00050195,868.41
TXN-00065021,596.31
TXN-00075508,601.74
TXN-00098525,275.79
TXN-00089845,795.23
TXN-00093325,971.51
TXN-00064024,300.38
TXN-00043568,867.67
TXN-00054292,629.3
TXN-00083630,330.88
TXN-00072231,328.22
TXN-00082592,850.76
TXN-00029497,744.8
TXN-00069612,788.99
TXN-00061643,208.15
TXN-00039292,419.44
TXN-00053765,752.94
TXN-00024888,202.77
TXN-00090567,191.96
TXN-00007245,518.3
TXN-00012896,652.56
TXN-00016463,601.54
TXN-00070720,26.8
TXN-00072442,296.59
TXN-00007009,572.43
TXN-00035268,653.73
TXN-00060676,188.91
TXN-00015904,629.44
TXN-00042116,17.55
TXN-00077345,832.5
TXN-00079876,947.04
TXN-00088626,688.15
TXN-00081473,309.4
TXN-00063300,308.65
TXN-00082184,415.2
TXN-00088638,975.6
TXN-00004702,488.97
TXN-00092504,182.1
TXN-00038537,404.08
TXN-00098395,304.67
TXN-00079473,646.17
TXN-00001224,62.98
TXN-00010996,264.34
TXN-00099315,489.13
TXN-00085140,213.92
TXN-00021203,787.57
TXN-00098385,469.69
TXN-00089610,569.27
TXN-00084338,743.28
TXN-00088856,157.52
TXN-00048905,962.04
CORRUPT_DATA_#@!,13.99
TXN-00059777,466.33
TXN-00026416,805.5
TXN-00072737,452.64
TXN-00064365,800.13
TXN-00022436,12.19
TXN-00065214,258.85
TXN-00033313,596.76
TXN-00068165,435.2
TXN-00049360,979.96
TXN-00097619,346.0
TXN-00090021,490.66
TXN-00062316,113.16
TXN-00017811,614.34
TXN-00059170,861.56
TXN-00030509,512.18
TXN-00025437,747.84
TXN-00033159,174.86
TXN-00090785,870.22
TXN-00075387,97.01
TXN-00020165,127.99
TXN-00080811,219.84
TXN-00001159,137.15
TXN-00030531,715.68
TXN-00028856,296.06
TXN-00053639,693.03
TXN-00049780,699.72
TXN-00046208,271.12
CORRUPT_DATA_#@!,162.24
TXN-00016647,793.9
TXN-00011328,594.92
TXN-00099252,261.67
TXN-00004629,224.41
TXN-00068569,160.21
TXN-00013479,444.08
TXN-00072616,356.92
TXN-00082453,639.26
TXN-00027394,635.22
TXN-00075489,242.18
TXN-00089795,238.95
TXN-00011588,919.99
TXN-00027963,499.95
TXN-00013139,81.85
TXN-00032713,771.39
TXN-00058952,428.02
TXN-00058105,913.82
TXN-00004488,725.31
TXN-00055110,78.8
TXN-00089742,844.37
TXN-00092614,814.21
TXN-00044111,481.65
TXN-00036516,685.38
TXN-00031166,149.46
TXN-00050017,508.53
TXN-00022153,587.39
TXN-00005111,162.49
TXN-00005689,622.66
CORRUPT_DATA_#@!,836.42
TXN-00075298,171.95
TXN-00048990,405.44
TXN-00042965,557.64
TXN-00060091,579.31
TXN-00080234,203.82
TXN-00048173,586.77
TXN-00032898,182.15
TXN-00022443,742.52
TXN-00085764,928.68
TXN-00015668,531.45
TXN-00008176,582.96
TXN-00034609,219.49
TXN-00077099,279.54
TXN-00013355,497.9
TXN-00082717,574.7
TXN-00027730,751.34
TXN-00019507,493.5
TXN-00051278,178.22
TXN-00025821,782.4
TXN-00066183,924.19
TXN-00086836,233.82
TXN-00083577,309.77
TXN-00040951,591.59
TXN-00045227,723.71
TXN-00095598,575.88
TXN-00010765,447.72
TXN-00048385,517.37
TXN-00030722,323.85
TXN-00014100,240.44
TXN-00020494,14.29
TXN-00006278,677.38
TXN-00048801,678.56
TXN-00048600,222.76
TXN-00082810,317.65
TXN-00061065,686.96
TXN-00051362,649.68
TXN-00091448,622.27
TXN-00051708,320.42
TXN-00039617,253.58
TXN-00067174,400.71
TXN-00058751,187.94
TXN-00097648,766.87
TXN-00042945,411.5
TXN-00072941,484.49
TXN-00079710,428.41
TXN-00080697,945.35
TXN-00063539,844.32
TXN-00099545,729.59
TXN-00014736,678.76
TXN-00036492,250.33
TXN-00053557,853.64
TXN-00021619,399.5
TXN-00079384,170.28
TXN-00076480,444.86
TXN-00020718,279.82
TXN-00051561,938.71
TXN-00080916,334.81
TXN-00092606,876.05
TXN-00076702,669.38
TXN-00013847,338.73
TXN-00012220,485.64
TXN-00015599,926.96
TXN-00030694,401.49
TXN-00028677,406.72
TXN-00001431,579.41
TXN-00002902,419.88
TXN-00080435,199.0
TXN-00002039,645.91
TXN-00005830,966.53
TXN-00059055,775.21
TXN-00004463,543.98
TXN-00072530,714.09
TXN-00042016,773.08
TXN-00034167,480.97
TXN-00083600,584.99
TXN-00028106,249.15
TXN-00097377,639.67
TXN-00055121,268.0
TXN-00098858,912.3
CORRUPT_DATA_#@!,200.03
TXN-00077343,135.81
TXN-00068937,202.32
TXN-00033291,247.18
TXN-00098691,992.32
CORRUPT_DATA_#@!,855.98
TXN-00039529,476.24
TXN-00088948,511.6
TXN-00065830,170.4
TXN-00034585,456.89
TXN-00017641,429.02
TXN-00020911,957.98
TXN-00042139,513.78
TXN-00048620,425.59
TXN-00029687,186.26
TXN-00035773,107.82
TXN-00040132,138.91
TXN-00034056,711.16
TXN-00064268,366.41
TXN-00052930,680.74
TXN-00019714,545.53
TXN-00053404,815.49
TXN-00029714,252.7
TXN-00009738,768.03
TXN-00083579,879.06
TXN-00012270,413.13
TXN-00092664,332.0
TXN-00002160,780.69
TXN-00013552,833.13
TXN-00078417,471.64
TXN-00077901,355.03
TXN-00002504,86.88
TXN-00097516,436.9
TXN-00017236,385.6
TXN-00043838,298.69
TXN-00020422,961.76
TXN-00023585,507.77
TXN-00097986,969.74
TXN-00004082,291.18
TXN-00098159,73.57
TXN-00090562,768.63
TXN-00084653,580.25
TXN-00033316,572.12
TXN-00068364,548.16
TXN-00089767,859.98
TXN-00018152,735.29
TXN-00075546,320.9
TXN-00015621,381.68
TXN-00094773,188.01
TXN-00065411,342.47
TXN-00049484,196.21
TXN-00036000,21.15
TXN-00007334,473.04
TXN-00036112,795.6
TXN-00054552,625.7
TXN-00058880,199.31
TXN-00068107,36.62
TXN-00004115,646.34
TXN-00002153,48.08
TXN-00005952,183.56
TXN-00067848,645.74
TXN-00072020,589.6
TXN-00098004,567.76
CORRUPT_DATA_#@!,764.41
TXN-00059540,804.15
CORRUPT_DATA_#@!,887.76
CORRUPT_DATA_#@!,681.89
TXN-00053475,611.21
TXN-00040252,606.67
TXN-00040878,970.0
TXN-00072859,164.43
TXN-00039179,760.32
TXN-00067651,835.64
TXN-00075166,459.74
TXN-00083141,212.79
TXN-00013055,957.36
TXN-00027421,182.6
TXN-00025919,89.32
TXN-00094049,325.54
TXN-00069448,215.16
TXN-00068068,856.12
TXN-00044725,178.73
TXN-00053073,152.34
TXN-00044100,301.43
TXN-00003923,680.35
CORRUPT_DATA_#@!,566.75
TXN-00070014,971.96
TXN-00055312,22.36
TXN-00047324,772.45
TXN-00022365,712.75
TXN-00073802,516.22
TXN-00028209,288.13
TXN-00006521,284.1
TXN-00014008,249.5
TXN-00042348,186.36
TXN-00029306,214.83
CORRUPT_DATA_#@!,431.99
TXN-00060624,351.14
TXN-00083934,549.32
TXN-00059068,651.29
CORRUPT_DATA_#@!,48.64
TXN-00064667,438.59
TXN-00093435,628.24
TXN-00018802,78.84
TXN-00046630,110.29
CORRUPT_DATA_#@!,980.33
TXN-00087836,154.62
TXN-00069558,327.27
TXN-00019885,237.23
TXN-00058230,858.58
TXN-00053694,432.69
TXN-00074331,411.6
CORRUPT_DATA_#@!,842.6
TXN-00028394,719.39
TXN-00032382,716.48
TXN-00022967,481.53
TXN-00008330,513.08
TXN-00030209,624.24
TXN-00098095,374.74
CORRUPT_DATA_#@!,545.33
TXN-00031866,588.13
TXN-00077527,249.92
TXN-00015331,708.73
TXN-00059690,396.08
TXN-00048420,353.48
TXN-00080144,451.94
TXN-00096272,691.08
TXN-00064862,583.32
TXN-00002032,805.77
TXN-00005182,741.05
TXN-00071519,420.7
TXN-00004909,431.65
TXN-00085687,234.85
TXN-00049633,327.37
TXN-00059255,988.52
TXN-00006644,515.89
TXN-00013684,277.98
TXN-00086705,636.08
TXN-00086984,645.96
TXN-00013686,606.86
TXN-00078408,633.71
TXN-00037386,833.75
TXN-00014630,35.6
TXN-00029576,878.52
TXN-00034083,781.56
TXN-00062760,261.44
TXN-00037447,260.22
TXN-00070883,544.93
TXN-00063377,243.42
TXN-00029012,614.15
TXN-00076286,236.42
TXN-00029048,976.41
TXN-00014039,408.42
TXN-00074029,148.14
TXN-00018381,224.19
TXN-00080117,115.0
TXN-00088792,176.27
TXN-00025223,810.93
TXN-00020201,450.94
TXN-00093949,406.14
TXN-00053110,572.56
TXN-00035330,976.35
TXN-00076368,979.13
TXN-00070223,89.84
CORRUPT_DATA_#@!,559.63
TXN-00046718,203.08
CORRUPT_DATA_#@!,964.04
TXN-00072181,492.36
TXN-00092101,563.59
TXN-00065906,850.23
TXN-00067602,976.53
TXN-00081013,544.92
TXN-00010456,635.75
CORRUPT_DATA_#@!,270.41
TXN-00064917,793.54
TXN-00026101,381.75
TXN-00091891,802.26
TXN-00009050,945.64
TXN-00011011,909.35
TXN-00089575,480.42
TXN-00010901,262.11
TXN-00049053,497.2
TXN-00006903,608.17
TXN-00038891,171.92
TXN-00032627,297.87
TXN-00009758,42.89
TXN-00033615,102.86
TXN-00023918,955.41
TXN-00010100,54.59
TXN-00079512,613.07
TXN-00043172,999.84
TXN-00018896,363.31
TXN-00063850,718.12
TXN-00010822,968.07
TXN-00049440,716.13
TXN-00046242,548.55
TXN-00075978,443.41
TXN-00070925,30.54
TXN-00070560,416.82
TXN-00024793,627.82
TXN-00069457,572.32
TXN-00090005,576.59
TXN-00079603,64.67
TXN-00034500,403.12
TXN-00059316,645.88
TXN-00025693,799.35
TXN-00020301,754.89
TXN-00088833,535.35
TXN-00098149,592.54
TXN-00055366,787.79
TXN-00009663,724.81
TXN-00088293,475.1
TXN-00095829,103.06
TXN-00075322,24.0
TXN-00015952,947.01
TXN-00089226,367.28
TXN-00050255,547.78
TXN-00046215,81.75
TXN-00043291,174.06
TXN-00049507,92.88
TXN-00054894,861.29
TXN-00052698,702.2
TXN-00093441,533.88
TXN-00012028,170.74
TXN-00069328,676.63
TXN-00051318,301.74
TXN-00062844,94.32
TXN-00039540,494.79
TXN-00043526,533.79
TXN-00009053,397.86
TXN-00021887,826.48
TXN-00071294,613.0
TXN-00064841,594.91
TXN-00042367,32.77
TXN-00024070,616.47
TXN-00002338,896.33
TXN-00052246,383.22
TXN-00018368,89.18
TXN-00086527,988.49
TXN-00052661,472.4
TXN-00076895,704.63
TXN-00069074,45.32
CORRUPT_DATA_#@!,580.94
TXN-00047311,55.24
TXN-00035854,582.74
TXN-00021171,334.4
TXN-00045973,737.67
TXN-00016850,233.34
TXN-00038496,834.04
TXN-00062463,538.5
TXN-00069897,432.83
TXN-00016529,265.22
TXN-00087316,12.42
TXN-00065123,720.55
TXN-00066429,135.8
TXN-00034468,87.59
TXN-00086199,764.4
TXN-00053461,316.89
TXN-00053129,806.77
TXN-00038215,640.0
TXN-00065164,511.67
TXN-00003035,106.93
TXN-00044074,311.88
TXN-00045639,160.5
TXN-00097629,856.05
TXN-00060562,589.85
TXN-00019126,880.67
TXN-00005903,663.92
TXN-00043107,342.21
TXN-00023806,564.28
TXN-00002069,548.12
TXN-00098613,545.94
CORRUPT_DATA_#@!,210.87
TXN-00076990,187.71
TXN-00043851,129.66
TXN-00095007,980.95
TXN-00071840,292.66
TXN-00086604,653.53
TXN-00059647,345.03
TXN-00053740,829.84
TXN-00021850,926.49
TXN-00026701,659.56
TXN-00076960,786.56
TXN-00086203,457.7
TXN-00008041,95.67
TXN-00053215,742.07
CORRUPT_DATA_#@!,854.53
TXN-00070246,339.65
TXN-00053317,946.75
TXN-00077484,920.64
TXN-00057536,211.33
TXN-00033826,829.43
TXN-00032063,485.8
TXN-00050610,965.95
TXN-00056279,940.47
TXN-00025850,426.83
TXN-00050729,363.57
CORRUPT_DATA_#@!,214.79
TXN-00029198,816.36
TXN-00070499,124.82
TXN-00018578,835.55
TXN-00006382,553.41
TXN-00029151,177.07
TXN-00083280,136.85
TXN-00010688,968.66
TXN-00082773,554.92
TXN-00066324,882.07
TXN-00036310,659.4
TXN-00053410,204.04
TXN-00091646,101.96
TXN-00042920,122.88
TXN-00026471,721.75
TXN-00021559,386.94
TXN-00095267,41.9
TXN-00047448,246.9
TXN-00066087,132.65
TXN-00000485,393.98
TXN-00021686,309.3
TXN-00060435,300.23
TXN-00002548,791.51
TXN-00013956,832.63
TXN-00095841,563.77
TXN-00019459,891.72
TXN-00013257,255.7
TXN-00002110,811.77
TXN-00027949,52.25
TXN-00082163,366.74
TXN-00015961,997.37
TXN-00016811,328.36
TXN-00007910,831.95
TXN-00052128,685.23
TXN-00084616,48.16
TXN-00018438,426.6
TXN-00038755,291.72
TXN-00012989,537.59
TXN-00031712,637.78
TXN-00082978,745.79
TXN-00083490,634.45
TXN-00051856,565.09
TXN-00063846,816.1
TXN-00034958,487.74
TXN-00087290,276.99
TXN-00009019,343.91
CORRUPT_DATA_#@!,837.95
TXN-00077785,471.41
TXN-00085725,722.72
TXN-00049026,701.95
TXN-00076235,917.74
TXN-00075719,974.52
TXN-00067292,687.16
TXN-00091658,746.87
TXN-00006586,251.16
TXN-00084528,745.45
TXN-00097955,275.91
TXN-00091176,347.68
TXN-00017592,806.93
TXN-00082561,469.61
TXN-00057031,444.23
TXN-00074148,657.3
TXN-00054697,760.6
TXN-00029028,667.48
TXN-00057735,477.44
TXN-00035272,665.41
TXN-00092055,329.03
TXN-00049126,322.66
TXN-00010953,257.71
TXN-00021074,586.66
TXN-00006842,352.53
TXN-00001619,316.95
TXN-00053653,108.74
TXN-00067136,99.89
TXN-00004160,77.86
TXN-00091140,992.93
TXN-00094718,77.9
TXN-00041114,632.42
TXN-00036294,933.2
TXN-00019588,425.93
CORRUPT_DATA_#@!,915.38
TXN-00052831,69.63
TXN-00082790,331.37
TXN-00045607,103.9
TXN-00074752,395.36
TXN-00002374,836.51
TXN-00001463,754.69
TXN-00007260,724.19
TXN-00049904,373.89
TXN-00035659,521.31
TXN-00025794,658.27
TXN-00091295,377.04
TXN-00058774,687.86
TXN-00039186,787.27
TXN-00061654,486.06
TXN-00051517,318.82
TXN-00046484,161.93
TXN-00097665,850.23
TXN-00053988,114.89
TXN-00008161,927.61
TXN-00020480,442.38
TXN-00037938,293.84
TXN-00079378,603.5
TXN-00072037,699.85
TXN-00025503,668.12
TXN-00053843,551.05
TXN-00034038,456.41
TXN-00036158,858.88
TXN-00047313,966.65
TXN-00022687,938.58
TXN-00044994,815.56
TXN-00042387,740.18
TXN-00064996,668.15
TXN-00045727,742.01
TXN-00026745,109.7
TXN-00014910,447.1
TXN-00032977,226.43
TXN-00030820,632.38
TXN-00001923,218.31
TXN-00062132,321.92
TXN-00016874,15.57
TXN-00073771,603.07
TXN-00084192,405.16
TXN-00014952,328.94
TXN-00063655,327.3
CORRUPT_DATA_#@!,172.09
TXN-00024336,230.49
